5000
'Chemistry78','ZhuXiaowei','6C300'
'Biology78','WangChaofan','5103'
'Chinese78','FanHang','4302'
'Maths78','ZhengZhongxiang','6A118'
'Art78','RuZhen','6C202'
'Music78','CaiHongTao','6B317'
'History78','ZhangDongYun','6C104'
'Geography78','LiMengYing','3100'
'English79','TianTian','6A017'
'Physics79','HongYuyang','6B401'
'Chemistry79','ZhuXiaowei','6C300'
'Biology79','WangChaofan','5103'
'Chinese79','FanHang','4302'
'Maths79','ZhengZhongxiang','6A118'
'Art79','RuZhen','6C202'
'Music79','CaiHongTao','6B317'
'History79','ZhangDongYun','6C104'
'Geography79','LiMengYing','3100'
'English80','TianTian','6A017'
'Physics80','HongYuyang','6B401'
'Chemistry80','ZhuXiaowei','6C300'
'Biology80','WangChaofan','5103'
'Chinese80','FanHang','4302'
'Maths80','ZhengZhongxiang','6A118'
'Art80','RuZhen','6C202'
'Music80','CaiHongTao','6B317'
'History80','ZhangDongYun','6C104'
'Geography80','LiMengYing','3100'
'English81','TianTian','6A017'
'Physics81','HongYuyang','6B401'
'Chemistry81','ZhuXiaowei','6C300'
'Biology81','WangChaofan','5103'
'Chinese81','FanHang','4302'
'Maths81','ZhengZhongxiang','6A118'
'Art81','RuZhen','6C202'
'Music81','CaiHongTao','6B317'
'History81','ZhangDongYun','6C104'
'Geography81','LiMengYing','3100'
'English82','TianTian','6A017'
'Physics82','HongYuyang','6B401'
'Chemistry82','ZhuXiaowei','6C300'
'Biology82','WangChaofan','5103'
'Chinese82','FanHang','4302'
'Maths82','ZhengZhongxiang','6A118'
'Art82','RuZhen','6C202'
'Music82','CaiHongTao','6B317'
'History82','ZhangDongYun','6C104'
'Geography82','LiMengYing','3100'
'English83','TianTian','6A017'
'Physics83','HongYuyang','6B401'
'Chemistry83','ZhuXiaowei','6C300'
'Biology83','WangChaofan','5103'
'Chinese83','FanHang','4302'
'Maths83','ZhengZhongxiang','6A118'
'Art83','RuZhen','6C202'
'Music83','CaiHongTao','6B317'
'History83','ZhangDongYun','6C104'
'Geography83','LiMengYing','3100'
'English84','TianTian','6A017'
'Physics84','HongYuyang','6B401'
'Chemistry84','ZhuXiaowei','6C300'
'Biology84','WangChaofan','5103'
'Chinese84','FanHang','4302'
'Maths84','ZhengZhongxiang','6A118'
'Art84','RuZhen','6C202'
'Music84','CaiHongTao','6B317'
'History84','ZhangDongYun','6C104'
'Geography84','LiMengYing','3100'
'English85','TianTian','6A017'
'Physics85','HongYuyang','6B401'
'Chemistry85','ZhuXiaowei','6C300'
'Biology85','WangChaofan','5103'
'Chinese85','FanHang','4302'
'Maths85','ZhengZhongxiang','6A118'
'Art85','RuZhen','6C202'
'Music85','CaiHongTao','6B317'
'History85','ZhangDongYun','6C104'
'Geography85','LiMengYing','3100'
'English86','TianTian','6A017'
'Physics86','HongYuyang','6B401'
'Chemistry86','ZhuXiaowei','6C300'
'Biology86','WangChaofan','5103'
'Chinese86','FanHang','4302'
'Maths86','ZhengZhongxiang','6A118'
'Art86','RuZhen','6C202'
'Music86','CaiHongTao','6B317'
'History86','ZhangDongYun','6C104'
'Geography86','LiMengYing','3100'
'English87','TianTian','6A017'
'Physics87','HongYuyang','6B401'
'Chemistry87','ZhuXiaowei','6C300'
'Biology87','WangChaofan','5103'
'Chinese87','FanHang','4302'
'Maths87','ZhengZhongxiang','6A118'
'Art87','RuZhen','6C202'
'Music87','CaiHongTao','6B317'
'History87','ZhangDongYun','6C104'
'Geography87','LiMengYing','3100'
'English88','TianTian','6A017'
'Physics88','HongYuyang','6B401'
'Chemistry88','ZhuXiaowei','6C300'
'Biology88','WangChaofan','5103'
'Chinese88','FanHang','4302'
'Maths88','ZhengZhongxiang','6A118'
'Art88','RuZhen','6C202'
'Music88','CaiHongTao','6B317'
'History88','ZhangDongYun','6C104'
'Geography88','LiMengYing','3100'
'English89','TianTian','6A017'
'Physics89','HongYuyang','6B401'
'Chemistry89','ZhuXiaowei','6C300'
'Biology89','WangChaofan','5103'
'Chinese89','FanHang','4302'
'Maths89','ZhengZhongxiang','6A118'
'Art89','RuZhen','6C202'
'Music89','CaiHongTao','6B317'
'History89','ZhangDongYun','6C104'
'Geography89','LiMengYing','3100'
'English90','TianTian','6A017'
'Physics90','HongYuyang','6B401'
'Chemistry90','ZhuXiaowei','6C300'
'Biology90','WangChaofan','5103'
'Chinese90','FanHang','4302'
'Maths90','ZhengZhongxiang','6A118'
'Art90','RuZhen','6C202'
'Music90','CaiHongTao','6B317'
'History90','ZhangDongYun','6C104'
'Geography90','LiMengYing','3100'
'English91','TianTian','6A017'
'Physics91','HongYuyang','6B401'
'Chemistry91','ZhuXiaowei','6C300'
'Biology91','WangChaofan','5103'
'Chinese91','FanHang','4302'
'Maths91','ZhengZhongxiang','6A118'
'Art91','RuZhen','6C202'
'Music91','CaiHongTao','6B317'
'History91','ZhangDongYun','6C104'
'Geography91','LiMengYing','3100'
'English92','TianTian','6A017'
'Physics92','HongYuyang','6B401'
'Chemistry92','ZhuXiaowei','6C300'
'Biology92','WangChaofan','5103'
'Chinese92','FanHang','4302'
'Maths92','ZhengZhongxiang','6A118'
'Art92','RuZhen','6C202'
'Music92','CaiHongTao','6B317'
'History92','ZhangDongYun','6C104'
'Geography92','LiMengYing','3100'
'English93','TianTian','6A017'
'Physics93','HongYuyang','6B401'
'Chemistry93','ZhuXiaowei','6C300'
'Biology93','WangChaofan','5103'
'Chinese93','FanHang','4302'
'Maths93','ZhengZhongxiang','6A118'
'Art93','RuZhen','6C202'
'Music93','CaiHongTao','6B317'
'History93','ZhangDongYun','6C104'
'Geography93','LiMengYing','3100'
'English94','TianTian','6A017'
'Physics94','HongYuyang','6B401'
'Chemistry94','ZhuXiaowei','6C300'
'Biology94','WangChaofan','5103'
'Chinese94','FanHang','4302'
'Maths94','ZhengZhongxiang','6A118'
'Art94','RuZhen','6C202'
'Music94','CaiHongTao','6B317'
'History94','ZhangDongYun','6C104'
'Geography94','LiMengYing','3100'
'English95','TianTian','6A017'
'Physics95','HongYuyang','6B401'
'Chemistry95','ZhuXiaowei','6C300'
'Biology95','WangChaofan','5103'
'Chinese95','FanHang','4302'
'Maths95','ZhengZhongxiang','6A118'
'Art95','RuZhen','6C202'
'Music95','CaiHongTao','6B317'
'History95','ZhangDongYun','6C104'
'Geography95','LiMengYing','3100'
'English96','TianTian','6A017'
'Physics96','HongYuyang','6B401'
'Chemistry96','ZhuXiaowei','6C300'
'Biology96','WangChaofan','5103'
'Chinese96','FanHang','4302'
'Maths96','ZhengZhongxiang','6A118'
'Art96','RuZhen','6C202'
'Music96','CaiHongTao','6B317'
'History96','ZhangDongYun','6C104'
'Geography96','LiMengYing','3100'
'English97','TianTian','6A017'
'Physics97','HongYuyang','6B401'
'Chemistry97','ZhuXiaowei','6C300'
'Biology97','WangChaofan','5103'
'Chinese97','FanHang','4302'
'Maths97','ZhengZhongxiang','6A118'
'Art97','RuZhen','6C202'
'Music97','CaiHongTao','6B317'
'History97','ZhangDongYun','6C104'
'Geography97','LiMengYing','3100'
'English98','TianTian','6A017'
'Physics98','HongYuyang','6B401'
'Chemistry98','ZhuXiaowei','6C300'
'Biology98','WangChaofan','5103'
'Chinese98','FanHang','4302'
'Maths98','ZhengZhongxiang','6A118'
'Art98','RuZhen','6C202'
'Music98','CaiHongTao','6B317'
'History98','ZhangDongYun','6C104'
'Geography98','LiMengYing','3100'
'English99','TianTian','6A017'
'Physics99','HongYuyang','6B401'
'Chemistry99','ZhuXiaowei','6C300'
'Biology99','WangChaofan','5103'
'Chinese99','FanHang','4302'
'Maths99','ZhengZhongxiang','6A118'
'Art99','RuZhen','6C202'
'Music99','CaiHongTao','6B317'
'History99','ZhangDongYun','6C104'
'Geography99','LiMengYing','3100'
'English100','TianTian','6A017'
'Physics100','HongYuyang','6B401'
'Chemistry100','ZhuXiaowei','6C300'
'Biology100','WangChaofan','5103'
'Chinese100','FanHang','4302'
'Maths100','ZhengZhongxiang','6A118'
'Art100','RuZhen','6C202'
'Music100','CaiHongTao','6B317'
'History100','ZhangDongYun','6C104'
'Geography100','LiMengYing','3100'
'English101','TianTian','6A017'
'Physics101','HongYuyang','6B401'
'Chemistry101','ZhuXiaowei','6C300'
'Biology101','WangChaofan','5103'
'Chinese101','FanHang','4302'
'Maths101','ZhengZhongxiang','6A118'
'Art101','RuZhen','6C202'
'Music101','CaiHongTao','6B317'
'History101','ZhangDongYun','6C104'
'Geography101','LiMengYing','3100'
'English102','TianTian','6A017'
'Physics102','HongYuyang','6B401'
'Chemistry102','ZhuXiaowei','6C300'
'Biology102','WangChaofan','5103'
'Chinese102','FanHang','4302'
'Maths102','ZhengZhongxiang','6A118'
'Art102','RuZhen','6C202'
'Music102','CaiHongTao','6B317'
'History102','ZhangDongYun','6C104'
'Geography102','LiMengYing','3100'
'English103','TianTian','6A017'
'Physics103','HongYuyang','6B401'
'Chemistry103','ZhuXiaowei','6C300'
'Biology103','WangChaofan','5103'
'Chinese103','FanHang','4302'
'Maths103','ZhengZhongxiang','6A118'
'Art103','RuZhen','6C202'
'Music103','CaiHongTao','6B317'
'History103','ZhangDongYun','6C104'
'Geography103','LiMengYing','3100'
'English104','TianTian','6A017'
'Physics104','HongYuyang','6B401'
'Chemistry104','ZhuXiaowei','6C300'
'Biology104','WangChaofan','5103'
'Chinese104','FanHang','4302'
'Maths104','ZhengZhongxiang','6A118'
'Art104','RuZhen','6C202'
'Music104','CaiHongTao','6B317'
'History104','ZhangDongYun','6C104'
'Geography104','LiMengYing','3100'
'English105','TianTian','6A017'
'Physics105','HongYuyang','6B401'
'Chemistry105','ZhuXiaowei','6C300'
'Biology105','WangChaofan','5103'
'Chinese105','FanHang','4302'
'Maths105','ZhengZhongxiang','6A118'
'Art105','RuZhen','6C202'
'Music105','CaiHongTao','6B317'
'History105','ZhangDongYun','6C104'
'Geography105','LiMengYing','3100'
'English106','TianTian','6A017'
'Physics106','HongYuyang','6B401'
'Chemistry106','ZhuXiaowei','6C300'
'Biology106','WangChaofan','5103'
'Chinese106','FanHang','4302'
'Maths106','ZhengZhongxiang','6A118'
'Art106','RuZhen','6C202'
'Music106','CaiHongTao','6B317'
'History106','ZhangDongYun','6C104'
'Geography106','LiMengYing','3100'
'English107','TianTian','6A017'
'Physics107','HongYuyang','6B401'
'Chemistry107','ZhuXiaowei','6C300'
'Biology107','WangChaofan','5103'
'Chinese107','FanHang','4302'
'Maths107','ZhengZhongxiang','6A118'
'Art107','RuZhen','6C202'
'Music107','CaiHongTao','6B317'
'History107','ZhangDongYun','6C104'
'Geography107','LiMengYing','3100'
'English108','TianTian','6A017'
'Physics108','HongYuyang','6B401'
'Chemistry108','ZhuXiaowei','6C300'
'Biology108','WangChaofan','5103'
'Chinese108','FanHang','4302'
'Maths108','ZhengZhongxiang','6A118'
'Art108','RuZhen','6C202'
'Music108','CaiHongTao','6B317'
'History108','ZhangDongYun','6C104'
'Geography108','LiMengYing','3100'
'English109','TianTian','6A017'
'Physics109','HongYuyang','6B401'
'Chemistry109','ZhuXiaowei','6C300'
'Biology109','WangChaofan','5103'
'Chinese109','FanHang','4302'
'Maths109','ZhengZhongxiang','6A118'
'Art109','RuZhen','6C202'
'Music109','CaiHongTao','6B317'
'History109','ZhangDongYun','6C104'
'Geography109','LiMengYing','3100'
'English110','TianTian','6A017'
'Physics110','HongYuyang','6B401'
'Chemistry110','ZhuXiaowei','6C300'
'Biology110','WangChaofan','5103'
'Chinese110','FanHang','4302'
'Maths110','ZhengZhongxiang','6A118'
'Art110','RuZhen','6C202'
'Music110','CaiHongTao','6B317'
'History110','ZhangDongYun','6C104'
'Geography110','LiMengYing','3100'
'English111','TianTian','6A017'
'Physics111','HongYuyang','6B401'
'Chemistry111','ZhuXiaowei','6C300'
'Biology111','WangChaofan','5103'
'Chinese111','FanHang','4302'
'Maths111','ZhengZhongxiang','6A118'
'Art111','RuZhen','6C202'
'Music111','CaiHongTao','6B317'
'History111','ZhangDongYun','6C104'
'Geography111','LiMengYing','3100'
'English112','TianTian','6A017'
'Physics112','HongYuyang','6B401'
'Chemistry112','ZhuXiaowei','6C300'
'Biology112','WangChaofan','5103'
'Chinese112','FanHang','4302'
'Maths112','ZhengZhongxiang','6A118'
'Art112','RuZhen','6C202'
'Music112','CaiHongTao','6B317'
'History112','ZhangDongYun','6C104'
'Geography112','LiMengYing','3100'
'English113','TianTian','6A017'
'Physics113','HongYuyang','6B401'
'Chemistry113','ZhuXiaowei','6C300'
'Biology113','WangChaofan','5103'
'Chinese113','FanHang','4302'
'Maths113','ZhengZhongxiang','6A118'
'Art113','RuZhen','6C202'
'Music113','CaiHongTao','6B317'
'History113','ZhangDongYun','6C104'
'Geography113','LiMengYing','3100'
'English114','TianTian','6A017'
'Physics114','HongYuyang','6B401'
'Chemistry114','ZhuXiaowei','6C300'
'Biology114','WangChaofan','5103'
'Chinese114','FanHang','4302'
'Maths114','ZhengZhongxiang','6A118'
'Art114','RuZhen','6C202'
'Music114','CaiHongTao','6B317'
'History114','ZhangDongYun','6C104'
'Geography114','LiMengYing','3100'
'English115','TianTian','6A017'
'Physics115','HongYuyang','6B401'
'Chemistry115','ZhuXiaowei','6C300'
'Biology115','WangChaofan','5103'
'Chinese115','FanHang','4302'
'Maths115','ZhengZhongxiang','6A118'
'Art115','RuZhen','6C202'
'Music115','CaiHongTao','6B317'
'History115','ZhangDongYun','6C104'
'Geography115','LiMengYing','3100'
'English116','TianTian','6A017'
'Physics116','HongYuyang','6B401'
'Chemistry116','ZhuXiaowei','6C300'
'Biology116','WangChaofan','5103'
'Chinese116','FanHang','4302'
'Maths116','ZhengZhongxiang','6A118'
'Art116','RuZhen','6C202'
'Music116','CaiHongTao','6B317'
'History116','ZhangDongYun','6C104'
'Geography116','LiMengYing','3100'
'English117','TianTian','6A017'
'Physics117','HongYuyang','6B401'
'Chemistry117','ZhuXiaowei','6C300'
'Biology117','WangChaofan','5103'
'Chinese117','FanHang','4302'
'Maths117','ZhengZhongxiang','6A118'
'Art117','RuZhen','6C202'
'Music117','CaiHongTao','6B317'
'History117','ZhangDongYun','6C104'
'Geography117','LiMengYing','3100'
'English118','TianTian','6A017'
'Physics118','HongYuyang','6B401'
'Chemistry118','ZhuXiaowei','6C300'
'Biology118','WangChaofan','5103'
'Chinese118','FanHang','4302'
'Maths118','ZhengZhongxiang','6A118'
'Art118','RuZhen','6C202'
'Music118','CaiHongTao','6B317'
'History118','ZhangDongYun','6C104'
'Geography118','LiMengYing','3100'
'English119','TianTian','6A017'
'Physics119','HongYuyang','6B401'
'Chemistry119','ZhuXiaowei','6C300'
'Biology119','WangChaofan','5103'
'Chinese119','FanHang','4302'
'Maths119','ZhengZhongxiang','6A118'
'Art119','RuZhen','6C202'
'Music119','CaiHongTao','6B317'
'History119','ZhangDongYun','6C104'
'Geography119','LiMengYing','3100'
'English120','TianTian','6A017'
'Physics120','HongYuyang','6B401'
'Chemistry120','ZhuXiaowei','6C300'
'Biology120','WangChaofan','5103'
'Chinese120','FanHang','4302'
'Maths120','ZhengZhongxiang','6A118'
'Art120','RuZhen','6C202'
'Music120','CaiHongTao','6B317'
'History120','ZhangDongYun','6C104'
'Geography120','LiMengYing','3100'
'English121','TianTian','6A017'
'Physics121','HongYuyang','6B401'
'Chemistry121','ZhuXiaowei','6C300'
'Biology121','WangChaofan','5103'
'Chinese121','FanHang','4302'
'Maths121','ZhengZhongxiang','6A118'
'Art121','RuZhen','6C202'
'Music121','CaiHongTao','6B317'
'History121','ZhangDongYun','6C104'
'Geography121','LiMengYing','3100'
'English122','TianTian','6A017'
'Physics122','HongYuyang','6B401'
'Chemistry122','ZhuXiaowei','6C300'
'Biology122','WangChaofan','5103'
'Chinese122','FanHang','4302'
'Maths122','ZhengZhongxiang','6A118'
'Art122','RuZhen','6C202'
'Music122','CaiHongTao','6B317'
'History122','ZhangDongYun','6C104'
'Geography122','LiMengYing','3100'
'English123','TianTian','6A017'
'Physics123','HongYuyang','6B401'
'Chemistry123','ZhuXiaowei','6C300'
'Biology123','WangChaofan','5103'
'Chinese123','FanHang','4302'
'Maths123','ZhengZhongxiang','6A118'
'Art123','RuZhen','6C202'
'Music123','CaiHongTao','6B317'
'History123','ZhangDongYun','6C104'
'Geography123','LiMengYing','3100'
'English124','TianTian','6A017'
'Physics124','HongYuyang','6B401'
'Chemistry124','ZhuXiaowei','6C300'
'Biology124','WangChaofan','5103'
'Chinese124','FanHang','4302'
'Maths124','ZhengZhongxiang','6A118'
'Art124','RuZhen','6C202'
'Music124','CaiHongTao','6B317'
'History124','ZhangDongYun','6C104'
'Geography124','LiMengYing','3100'
'English125','TianTian','6A017'
'Physics125','HongYuyang','6B401'
'Chemistry125','ZhuXiaowei','6C300'
'Biology125','WangChaofan','5103'
'Chinese125','FanHang','4302'
'Maths125','ZhengZhongxiang','6A118'
'Art125','RuZhen','6C202'
'Music125','CaiHongTao','6B317'
'History125','ZhangDongYun','6C104'
'Geography125','LiMengYing','3100'
'English126','TianTian','6A017'
'Physics126','HongYuyang','6B401'
'Chemistry126','ZhuXiaowei','6C300'
'Biology126','WangChaofan','5103'
'Chinese126','FanHang','4302'
'Maths126','ZhengZhongxiang','6A118'
'Art126','RuZhen','6C202'
'Music126','CaiHongTao','6B317'
'History126','ZhangDongYun','6C104'
'Geography126','LiMengYing','3100'
'English127','TianTian','6A017'
'Physics127','HongYuyang','6B401'
'Chemistry127','ZhuXiaowei','6C300'
'Biology127','WangChaofan','5103'
'Chinese127','FanHang','4302'
'Maths127','ZhengZhongxiang','6A118'
'Art127','RuZhen','6C202'
'Music127','CaiHongTao','6B317'
'History127','ZhangDongYun','6C104'
'Geography127','LiMengYing','3100'
'English128','TianTian','6A017'
'Physics128','HongYuyang','6B401'
'Chemistry128','ZhuXiaowei','6C300'
'Biology128','WangChaofan','5103'
'Chinese128','FanHang','4302'
'Maths128','ZhengZhongxiang','6A118'
'Art128','RuZhen','6C202'
'Music128','CaiHongTao','6B317'
'History128','ZhangDongYun','6C104'
'Geography128','LiMengYing','3100'
'English129','TianTian','6A017'
'Physics129','HongYuyang','6B401'
'Chemistry129','ZhuXiaowei','6C300'
'Biology129','WangChaofan','5103'
'Chinese129','FanHang','4302'
'Maths129','ZhengZhongxiang','6A118'
'Art129','RuZhen','6C202'
'Music129','CaiHongTao','6B317'
'History129','ZhangDongYun','6C104'
'Geography129','LiMengYing','3100'
'English130','TianTian','6A017'
'Physics130','HongYuyang','6B401'
'Chemistry130','ZhuXiaowei','6C300'
'Biology130','WangChaofan','5103'
'Chinese130','FanHang','4302'
'Maths130','ZhengZhongxiang','6A118'
'Art130','RuZhen','6C202'
'Music130','CaiHongTao','6B317'
'History130','ZhangDongYun','6C104'
'Geography130','LiMengYing','3100'
'English131','TianTian','6A017'
'Physics131','HongYuyang','6B401'
'Chemistry131','ZhuXiaowei','6C300'
'Biology131','WangChaofan','5103'
'Chinese131','FanHang','4302'
'Maths131','ZhengZhongxiang','6A118'
'Art131','RuZhen','6C202'
'Music131','CaiHongTao','6B317'
'History131','ZhangDongYun','6C104'
'Geography131','LiMengYing','3100'
'English132','TianTian','6A017'
'Physics132','HongYuyang','6B401'
'Chemistry132','ZhuXiaowei','6C300'
'Biology132','WangChaofan','5103'
'Chinese132','FanHang','4302'
'Maths132','ZhengZhongxiang','6A118'
'Art132','RuZhen','6C202'
'Music132','CaiHongTao','6B317'
'History132','ZhangDongYun','6C104'
'Geography132','LiMengYing','3100'
'English133','TianTian','6A017'
'Physics133','HongYuyang','6B401'
'Chemistry133','ZhuXiaowei','6C300'
'Biology133','WangChaofan','5103'
'Chinese133','FanHang','4302'
'Maths133','ZhengZhongxiang','6A118'
'Art133','RuZhen','6C202'
'Music133','CaiHongTao','6B317'
'History133','ZhangDongYun','6C104'
'Geography133','LiMengYing','3100'
'English134','TianTian','6A017'
'Physics134','HongYuyang','6B401'
'Chemistry134','ZhuXiaowei','6C300'
'Biology134','WangChaofan','5103'
'Chinese134','FanHang','4302'
'Maths134','ZhengZhongxiang','6A118'
'Art134','RuZhen','6C202'
'Music134','CaiHongTao','6B317'
'History134','ZhangDongYun','6C104'
'Geography134','LiMengYing','3100'
'English135','TianTian','6A017'
'Physics135','HongYuyang','6B401'
'Chemistry135','ZhuXiaowei','6C300'
'Biology135','WangChaofan','5103'
'Chinese135','FanHang','4302'
'Maths135','ZhengZhongxiang','6A118'
'Art135','RuZhen','6C202'
'Music135','CaiHongTao','6B317'
'History135','ZhangDongYun','6C104'
'Geography135','LiMengYing','3100'
'English136','TianTian','6A017'
'Physics136','HongYuyang','6B401'
'Chemistry136','ZhuXiaowei','6C300'
'Biology136','WangChaofan','5103'
'Chinese136','FanHang','4302'
'Maths136','ZhengZhongxiang','6A118'
'Art136','RuZhen','6C202'
'Music136','CaiHongTao','6B317'
'History136','ZhangDongYun','6C104'
'Geography136','LiMengYing','3100'
'English137','TianTian','6A017'
'Physics137','HongYuyang','6B401'
'Chemistry137','ZhuXiaowei','6C300'
'Biology137','WangChaofan','5103'
'Chinese137','FanHang','4302'
'Maths137','ZhengZhongxiang','6A118'
'Art137','RuZhen','6C202'
'Music137','CaiHongTao','6B317'
'History137','ZhangDongYun','6C104'
'Geography137','LiMengYing','3100'
'English138','TianTian','6A017'
'Physics138','HongYuyang','6B401'
'Chemistry138','ZhuXiaowei','6C300'
'Biology138','WangChaofan','5103'
'Chinese138','FanHang','4302'
'Maths138','ZhengZhongxiang','6A118'
'Art138','RuZhen','6C202'
'Music138','CaiHongTao','6B317'
'History138','ZhangDongYun','6C104'
'Geography138','LiMengYing','3100'
'English139','TianTian','6A017'
'Physics139','HongYuyang','6B401'
'Chemistry139','ZhuXiaowei','6C300'
'Biology139','WangChaofan','5103'
'Chinese139','FanHang','4302'
'Maths139','ZhengZhongxiang','6A118'
'Art139','RuZhen','6C202'
'Music139','CaiHongTao','6B317'
'History139','ZhangDongYun','6C104'
'Geography139','LiMengYing','3100'
'English140','TianTian','6A017'
'Physics140','HongYuyang','6B401'
'Chemistry140','ZhuXiaowei','6C300'
'Biology140','WangChaofan','5103'
'Chinese140','FanHang','4302'
'Maths140','ZhengZhongxiang','6A118'
'Art140','RuZhen','6C202'
'Music140','CaiHongTao','6B317'
'History140','ZhangDongYun','6C104'
'Geography140','LiMengYing','3100'
'English141','TianTian','6A017'
'Physics141','HongYuyang','6B401'
'Chemistry141','ZhuXiaowei','6C300'
'Biology141','WangChaofan','5103'
'Chinese141','FanHang','4302'
'Maths141','ZhengZhongxiang','6A118'
'Art141','RuZhen','6C202'
'Music141','CaiHongTao','6B317'
'History141','ZhangDongYun','6C104'
'Geography141','LiMengYing','3100'
'English142','TianTian','6A017'
'Physics142','HongYuyang','6B401'
'Chemistry142','ZhuXiaowei','6C300'
'Biology142','WangChaofan','5103'
'Chinese142','FanHang','4302'
'Maths142','ZhengZhongxiang','6A118'
'Art142','RuZhen','6C202'
'Music142','CaiHongTao','6B317'
'History142','ZhangDongYun','6C104'
'Geography142','LiMengYing','3100'
'English143','TianTian','6A017'
'Physics143','HongYuyang','6B401'
'Chemistry143','ZhuXiaowei','6C300'
'Biology143','WangChaofan','5103'
'Chinese143','FanHang','4302'
'Maths143','ZhengZhongxiang','6A118'
'Art143','RuZhen','6C202'
'Music143','CaiHongTao','6B317'
'History143','ZhangDongYun','6C104'
'Geography143','LiMengYing','3100'
'English144','TianTian','6A017'
'Physics144','HongYuyang','6B401'
'Chemistry144','ZhuXiaowei','6C300'
'Biology144','WangChaofan','5103'
'Chinese144','FanHang','4302'
'Maths144','ZhengZhongxiang','6A118'
'Art144','RuZhen','6C202'
'Music144','CaiHongTao','6B317'
'History144','ZhangDongYun','6C104'
'Geography144','LiMengYing','3100'
'English145','TianTian','6A017'
'Physics145','HongYuyang','6B401'
'Chemistry145','ZhuXiaowei','6C300'
'Biology145','WangChaofan','5103'
'Chinese145','FanHang','4302'
'Maths145','ZhengZhongxiang','6A118'
'Art145','RuZhen','6C202'
'Music145','CaiHongTao','6B317'
'History145','ZhangDongYun','6C104'
'Geography145','LiMengYing','3100'
'English146','TianTian','6A017'
'Physics146','HongYuyang','6B401'
'Chemistry146','ZhuXiaowei','6C300'
'Biology146','WangChaofan','5103'
'Chinese146','FanHang','4302'
'Maths146','ZhengZhongxiang','6A118'
'Art146','RuZhen','6C202'
'Music146','CaiHongTao','6B317'
'History146','ZhangDongYun','6C104'
'Geography146','LiMengYing','3100'
'English147','TianTian','6A017'
'Physics147','HongYuyang','6B401'
'Chemistry147','ZhuXiaowei','6C300'
'Biology147','WangChaofan','5103'
'Chinese147','FanHang','4302'
'Maths147','ZhengZhongxiang','6A118'
'Art147','RuZhen','6C202'
'Music147','CaiHongTao','6B317'
'History147','ZhangDongYun','6C104'
'Geography147','LiMengYing','3100'
'English148','TianTian','6A017'
'Physics148','HongYuyang','6B401'
'Chemistry148','ZhuXiaowei','6C300'
'Biology148','WangChaofan','5103'
'Chinese148','FanHang','4302'
'Maths148','ZhengZhongxiang','6A118'
'Art148','RuZhen','6C202'
'Music148','CaiHongTao','6B317'
'History148','ZhangDongYun','6C104'
'Geography148','LiMengYing','3100'
'English149','TianTian','6A017'
'Physics149','HongYuyang','6B401'
'Chemistry149','ZhuXiaowei','6C300'
'Biology149','WangChaofan','5103'
'Chinese149','FanHang','4302'
'Maths149','ZhengZhongxiang','6A118'
'Art149','RuZhen','6C202'
'Music149','CaiHongTao','6B317'
'History149','ZhangDongYun','6C104'
'Geography149','LiMengYing','3100'
'English150','TianTian','6A017'
'Physics150','HongYuyang','6B401'
'Chemistry150','ZhuXiaowei','6C300'
'Biology150','WangChaofan','5103'
'Chinese150','FanHang','4302'
'Maths150','ZhengZhongxiang','6A118'
'Art150','RuZhen','6C202'
'Music150','CaiHongTao','6B317'
'History150','ZhangDongYun','6C104'
'Geography150','LiMengYing','3100'
'English151','TianTian','6A017'
'Physics151','HongYuyang','6B401'
'Chemistry151','ZhuXiaowei','6C300'
'Biology151','WangChaofan','5103'
'Chinese151','FanHang','4302'
'Maths151','ZhengZhongxiang','6A118'
'Art151','RuZhen','6C202'
'Music151','CaiHongTao','6B317'
'History151','ZhangDongYun','6C104'
'Geography151','LiMengYing','3100'
'English152','TianTian','6A017'
'Physics152','HongYuyang','6B401'
'Chemistry152','ZhuXiaowei','6C300'
'Biology152','WangChaofan','5103'
'Chinese152','FanHang','4302'
'Maths152','ZhengZhongxiang','6A118'
'Art152','RuZhen','6C202'
'Music152','CaiHongTao','6B317'
'History152','ZhangDongYun','6C104'
'Geography152','LiMengYing','3100'
'English153','TianTian','6A017'
'Physics153','HongYuyang','6B401'
'Chemistry153','ZhuXiaowei','6C300'
'Biology153','WangChaofan','5103'
'Chinese153','FanHang','4302'
'Maths153','ZhengZhongxiang','6A118'
'Art153','RuZhen','6C202'
'Music153','CaiHongTao','6B317'
'History153','ZhangDongYun','6C104'
'Geography153','LiMengYing','3100'
'English154','TianTian','6A017'
'Physics154','HongYuyang','6B401'
'Chemistry154','ZhuXiaowei','6C300'
'Biology154','WangChaofan','5103'
'Chinese154','FanHang','4302'
'Maths154','ZhengZhongxiang','6A118'
'Art154','RuZhen','6C202'
'Music154','CaiHongTao','6B317'
'History154','ZhangDongYun','6C104'
'Geography154','LiMengYing','3100'
'English155','TianTian','6A017'
'Physics155','HongYuyang','6B401'
'Chemistry155','ZhuXiaowei','6C300'
'Biology155','WangChaofan','5103'
'Chinese155','FanHang','4302'
'Maths155','ZhengZhongxiang','6A118'
'Art155','RuZhen','6C202'
'Music155','CaiHongTao','6B317'
'History155','ZhangDongYun','6C104'
'Geography155','LiMengYing','3100'
'English156','TianTian','6A017'
'Physics156','HongYuyang','6B401'
'Chemistry156','ZhuXiaowei','6C300'
